subcategory_id,name,tags,id,unit_id
74,Äpices ö bifteck sans sel ajout_,Äpices ö bifteck sans sel ajout_,5719,1
106,Äpices ö la chinoise,Äpices ö la chinoise,5721,1
132,Äpices ö l'indienne mixtes biologiques,Äpices ö l'indienne mixtes biologiques,5722,1
74,Äpices ö marinade,"Äpices ö marinade, Äpices ö marinades",5723,1
74,Äpices ö pizza,Äpices ö pizza,5725,1
162,Äpices ö pommes de terre,"Äpices ö pommes de terre, Äpices ö pomme de terre, Äpice ö pommes de terre",5726,1
74,Äpices ö salade,Äpices ö salade,5727,1
74,Äpices ö simili bacon,Äpices ö simili bacon,5728,1
74,Äpices ö steak,Äpices ö steak,5729,1
132,Äpices ö steak biologiques,Äpices ö steak biologiques,5730,1
197,Epices ö steak Moishes,Epices ö steak Moishes,5731,1
74,Äpices ö steak moulues,Äpices ö steak moulues,5733,1
74,Äpices au cari fort,Äpices au cari fort,5734,1
74,Äpices au zeste d'orange biologique,Äpices au zeste d'orange biologique,5735,1
74,Äpices aux baies roses,Äpices aux baies roses,5736,1
74,Äpices baie szechuan,Äpices baie szechuan,5737,1
176,Epices basilic Bio,"Epices basilic Bio, Epices basilic Biologique",5738,1
132,Äpices BBQ moulues biologiques,Äpices BBQ moulues biologiques,5739,1
197,Äpices bifteck et boeuf,Äpices bifteck et boeuf,5740,1
74,Äpices broy_es,Äpices broy_es,5741,1
74,Äpices cajun,Äpices cajun,5742,1
132,Äpices cajun biologiques,Äpices cajun biologiques,5743,1
74,Äpices chili,Äpices chili,5744,1
176,Epices ciboulette bio,Epices ciboulette bio,5745,1
74,Äpices coriandre moulu biologiques,Äpices coriandre moulu biologiques,5746,1
74,Äpices d'ail ,Äpices d'ail ,5747,1
74,Äpices d'ail rªti et fum_,Äpices d'ail rªti et fum_,5748,1
74,Äpices d'aneth et fines herbes,Äpices d'aneth et fines herbes,5749,1
74,Äpices de basilic ,Äpices de basilic ,5750,1
74,Äpices de cannelle moulue,Äpices de cannelle moulue,5751,1
74,Äpices de cannelle moulue biologique,Äpices de cannelle moulue biologique,5752,1
74,Äpices de chipotle _cras_,Äpices de chipotle _cras_,5753,1
74,Äpices de ciboulette s_ch_e,Äpices de ciboulette s_ch_e,5754,1
74,Äpices de cumin moulu biologique,Äpices de cumin moulu biologique,5755,1
74,Äpices de curcuma moulu,Äpices de curcuma moulu,5756,1
74,Äpices de curcuma moulu biologique,Äpices de curcuma moulu biologique,5757,1
74,Äpices de feuilles de basilic,Äpices de feuilles de basilic,5758,1
74,Äpices de feuilles de laurier,Äpices de feuilles de laurier,5759,1
74,Äpices de feuilles de romarin,Äpices de feuilles de romarin,5761,1
74,Äpices de feuilles de romarin biologique,Äpices de feuilles de romarin biologique,5762,1
74,Äpices de feuilles de thym biologique,Äpices de feuilles de thym biologique,5763,1
74,Äpices de feuilles d'origan,Äpices de feuilles d'origan,5764,1
74,Äpices de flocons de persil d_shydrat_s,Äpices de flocons de persil d_shydrat_s,5766,1
74,Äpices de grain de poivre,Äpices de grain de poivre ,5767,1
74,Äpices de graines de c_leri,Äpices de graines de c_leri,5768,1
74,Äpices de graines de moutarde ,Äpices de graines de moutarde ,5769,1
74,Äpices de graines de pavot,Äpices de graines de pavot,5770,1
74,Äpices de graines de s_same,Äpices de graines de s_same,5771,1
74,Äpices de jalapeno moulu,Äpices de jalapeno moulu,5772,1
74,Äpices de moutarde moulue,Äpices de moutarde moulue,5773,1
74,Äpices de muscade moulue,Äpices de muscade moulue,5774,1
74,Äpices de paprika,Äpices de paprika,5775,1
74,Äpices de paprika biologique,Äpices de paprika biologique,5776,1
74,Äpices de paprika fum_,Äpices de paprika fum_,5777,1
74,Äpices de Penja,Äpices de Penja,5778,1
74,Äpices de persil en flocons,Äpices de persil en flocons,5779,1
74,Äpices de persil moulu,Äpices de persil moulu,5781,1
74,Äpices de pierre de sel de rose,Äpices de pierre de sel de rose,5782,1
74,Äpices de piment ,Äpices de piment,5783,1
74,Äpices de poivre blanc moulu,Äpices de poivre,5790,1
74,Äpices de poudre d'ail,Äpices de poudre d'ail,5798,1
74,Äpices de poudre de cari,Äpices de poudre de cari,5799,1
74,Äpices de poudre de chili,Äpices de poudre de chili,5800,1
74,Äpices de poudre de gingembre,Äpices de poudre de gingembre,5801,1
74,Äpices de poudre d'oignon,"Äpices de poudre d'oignon, Äpices de poudre d'oignons",5802,1
74,Äpices de sel ö l'oignon ,Äpices de sel ö l'oignon ,5804,1
74,Äpices de sel assaisonn_,Äpices de sel assaisonn_,5805,1
74,Äpices de sel chili ,Äpices de sel chili ,5806,1
74,Äpices de sel d'ail,"Äpices de sel d'ail, Äpices de sel et d'ail",5807,1
74,Äpices de sel de c_leri,Äpices de sel de c_leri,5808,1
74,Äpices de sel de mer ,"Äpices de sel de mer, Äpices sel de mer ",5809,1
74,Äpices de sel et d'ail ,Äpices de sel et d'ail format familial,5810,1
74,Äpices d'extrait de caramel,Äpices d'extrait de caramel,5811,1
162,Epices diavolino,Epices diavolino,5812,1
74,Äpices d'oignon _minc_ d_shydrat_,Äpices d'oignon _minc_ d_shydrat_,5813,1
74,Äpices d'origan,Äpices d'origan,5814,1
74,Äpices d'origan en feuilles biologique,Äpices d'origan en feuilles biologique,5815,1
74,Äpices en bouquet garni,Äpices en bouquet garni,5816,1
74,Äpices en flocons de persil,Äpices en flocons de persil,5817,1
197,Epices en poudre bbq,Epices en poudre bbq,5818,1
74,Äpices en poudre d'ail ,Äpices en poudre d'ail ,5819,1
74,Äpices feuilles de basiliques biologiques,Äpices feuilles de basiliques biologiques,5820,1
132,Äpices garam masala moulues biologiques,Äpices garam masala moulues biologiques,5821,1
74,Äpices gingembre moulu biologique,Äpices gingembre moulu biologique,5822,1
74,Äpices Jambalaya,Äpices Jambalaya,5823,1
74,Äpices mauricius doux,Äpices mauricius doux,5824,1
74,Äpices m_lange de 4 poivres,"Äpices m_lange de 4 poivres, Äpices m_lange de quatre poivres",5825,1
74,Äpices m_lange de grains de poivre,Äpices m_lange de grains de poivre,5826,1
74,Äpices m_lange doux,Äpices m_lange doux,5827,1
197,Äpices m_lange du boucher,Äpices m_lange du boucher,5828,1
74,Äpices m_lange du trappeur,Äpices m_lange du trappeur,5829,1
74,Äpices m_lang_es,Äpices m_lang_es,5830,1
176,Epices menthe bio,Epices menthe bio,5831,1
74,Äpices Montreal Steak,Äpices Montreal Steak,5832,1
162,Äpices naturelle curcuma,Äpices curcuma,5833,1
74,Äpices poivre noir moulu,Äpices poivre noir moulu,5834,1
74,Äpices poivre noir moulu biologique,Äpices poivre noir moulu biologique,5835,1
74,Äpices pour bacon _miett_,Äpices pour bacon _miett_,5836,1
74,Äpices pour brochettes de porc et poulet,Äpices pour brochettes de porc et poulet,5837,1
74,Äpices pour cretons,Äpices pour cretons,5838,1
74,Äpices pour dindon ,Äpices pour dindon ,5839,1
74,Äpices pour grillades fum_es,Äpices pour grillades fum_es,5840,1
74,Äpices pour marinades,Äpices pour marinades,5841,1
74,Äpices pour poissons,Äpices pour poissons,5842,1
74,Äpices pour poulet barbecue,"Äpices pour poulet barbecue, Äpices pour poulet BBQ",5843,1
74,Äpices pour salade de fleurs,Äpices pour salade de fleurs,5844,1
74,Äpices pour salade de mer,Äpices pour salade de mer,5845,1
74,Äpices pour sauce ö spaghetti,Äpices pour sauce ö spaghetti,5846,1
74,Äpices pour sauce ö spaghetti _pic_e,Äpices pour sauce ö spaghetti _pic_e,5847,1
178,Äpices pour sauce ö spaghetti ,Äpices pour sauce ö spaghetti ,5848,1
74,Äpices pour sauce spaghetti,Äpices pour sauce spaghetti,5849,1
74,Äpices pour simili bacon _miett_,Äpices pour simili bacon _miett_,5850,1
74,Äpices pour tarte ö la citrouille,Äpices pour tarte ö la citrouille,5851,1
74,Äpices pour tarte aux pommes,Äpices pour tarte aux pommes,5852,1
74,Äpices pour tourtire ou rago_t,Äpices pour tourtire ou rago_t,5853,1
74,Äpices raz el hanout,Äpices raz el hanout,5854,1
176,Äpices romarin bio,Äpices romarin bio,5855,1
197,Äpices sel de campagne,Äpices sel de campagne,5856,1
74,Äpices Souvlaki,Äpices Souvlaki,5858,1
74,Äpices tandoori massala,Äpices tandoori massala,5859,1
176,Epices thym Bio,Epices thym Bio,5860,1
83,Äpinard biologique,"Äpinard biologique, Äpinards biologiques, Äpinard bio, Äpinards bio",5861,1
176,Äpinards,"Äpinards, Äpinard",5862,4
98,Äpinards hach_s ,Äpinards hach_s ,5863,1
160,Äpinards surgel_s biologique,Äpinards surgel_s biologique,5865,1
160,Äpinards surgel_s coup_s,Äpinards surgel_s coup_s,5866,1
99,Mais sucr_s,"Ma¥s ö grains, Äpis de ma¥s, Ma¥s en _pis, Ma¥s en grains, Mais sucr_, Mais sucr_s, Ma¥s b_b_, Äpis de ma¥s entiers miniatures",9268,4
41,Äpoint_e d'avoine biologique,"Äpoint_e d'avoine 5m biologique, Äpoint_e d'avoine biologique",5869,1
68,Äpoint_e d'avoine ö l'ancienne biologique,Äpoint_e d'avoine ö l'ancienne biologique,5870,1
68,Äpoint_e d'avoine cuisson rapide biologique,"Äpoint_e d'avoine cuisson rapide 30m biologique, Äpoint_e d'avoine cuisson rapide biologique",5871,1
114,Äponge ö r_curer,"Äponge ö r_curer pour gros travaux, Äponge ö r_curer, Äponge ö r_curer toujours propres",5872,4
114,Äponge en laine d'acier,Äponge en laine d'acier ,5874,4
114,Äponge rectangulaire,Äponge rectangulaire,5875,4
114,Äponge tout usage,Äponge tout usage,5876,4
60,Äruption de prot_ine,Äruption de prot_ine,5878,1
73,Escalope de poitrine de dindon ,Escalope de poitrine de dindon ,5879,1
152,Escalope de porc,Escalope de porc ,5880,1
153,Escalope de poulet ,Escalope de poulet ,5882,1
193,Escalope de veau,Escalope de veau,5883,1
195,Escalopes de foie gras ,Escalopes de foie gras ,5886,1
152,Escalopes de longe de porc ,Escalopes de longe de porc ,5887,1
152,Escalopes de longe de porc biologique,Escalopes de longe de porc biologique,5888,1
161,Escalopes ,"Escalopes, Escalope",5889,1
196,Escalopettes poulet farcies Bacon fromage surgel_,Escalopettes poulet farcies Bacon fromage surgel_,5890,1
196,Escalopettes poulet farcies brocoli et fromage surgel_,Escalopettes poulet farcies brocoli et fromage surgel_,5891,1
196,Escalopettes poulet farcies jambon et fromage surgel_,Escalopettes poulet farcies jambon et fromage surgel_,5892,1
169,Escaloppe jambon patates surgel_,Escaloppe jambon patates surgel_,5893,1
196,Escargot mini en brioche surgel_,Escargot mini en brioche surgel_,5894,1
20,Escargots ,Escargots ,5895,1
143,Escargots a l'ail gratin_,Escargots a l'ail gratin_,5896,1
43,Esprresso Rosette de Lyon espresso,Esprresso Rosette de Lyon espresso,5897,1
157,Essuie tout ,"Essuie tout, Essuie-tout",5898,5
176,Estragon ,Estragon,5905,1
132,Estragon biologique,Estragon biologique,5906,1
74,Estragon räp_,Estragon räp_,5908,1
145,Esturgeon fum_ ,Esturgeon fum_,5909,1
88,Ätiquettes solubles ,Ätiquettes solubles ,5910,1
74,Exhausteur de go_t ,Exhausteur,5911,1
60,Explosion de prot_ine,Explosion de prot_ine,5912,1
132,Extrait d'amande ,Extrait d'amande ,5913,1
88,Extrait d'amande pur,Extrait d'amande pur,5914,1
88,Extrait de citron pur,Extrait de citron pur,5915,1
88,Extrait de menthe pur,Extrait de menthe pur,5916,1
88,Extrait de noix de coco ,Extrait de noix de coco,5917,1
88,Extrait de rhum artificiel,Extrait de rhum,5918,1
184,Extrait de sevia ,Extrait de sevia,5919,1
88,Extrait de vanille ,Extrait de vanille,5920,1
88,Extrait de vanille pur,Extrait de vanille pur,5921,1
88,Extrait d'_rable artificiel,Extrait d'_rable artificiel,5922,1
88,Extrait d'orange pur,Extrait d'orange pur,5923,1
195,Faisan entier frais,Faisan entier frais,5924,1
108,Fajitas 40% moins de sodium,Fajitas 40% moins de sodium,5925,1
20,Falafel m_lange,Falafel m_lange,5926,1
179,Farce classique,Farce classique,5927,1
73,Farce style maison,Farce style maison,5928,1
171,Farfalle ricotta _pinard et poulet,Farfalle ricotta _pinard et poulet,5929,1
88,Farine ö gäteaux et pätisseries,Farine ö gäteaux,5930,1
88,Farine ö pain blanche,Farine ö pain blanche,5931,1
132,Farine blanche Khorasan non blanchie biologique,Farine blanche Khorasan ,5932,1
88,Farine blanche tout usage,"Farine blanche tout usage, Farine blanchie tout usage, FARINE, ROBIN HOOD ",5933,1
88,Farine combin_ ,Farine combin_,5935,1
132,Farine d'amandes ,"Farine d'amandes, Farine d'amande",5938,1
88,Farine de bl_ entier,Farine de bl_ entier,5939,1
108,Farine de ma¥s,Farine de ma¥s,5940,1
88,Farine de riz,Farine de riz,5941,1
132,Farine de riz brun biologique,Farine de riz brun biologique,5942,1
132,Farine de sarasin biologique sans gluten,Farine de sarasin biologique sans gluten,5943,1
88,Farine de sarrasin,Farine de sarrasin,5944,1
132,Farine de sarrasin biologique,Farine de sarrasin biologique,5945,1
185,Farine de tempura,Farine de tempura,5946,1
75,Farine enrichie tout usage,Farine enrichie tout usage,5947,1
88,Farine grill_e f,Farine grill_e,5948,1
88,Farine instantan_e,Farine instantan_e,5950,1
88,Farine non blanchie,Farine non blanchie,5951,1
88,Farine pr_par_e ,Farine pr_par_e,5952,1
88,Farine tout usage,Farine tout usage,5953,1
132,Farine tout usage - biologique,"Farine tout usage - biologique, Farine tout usage biologique",5955,1
88,Farine tout usage non blanchie,Farine tout usage non blanchie,5957,1
195,Faux filet de cheval ,filet de cheval ,5959,1
88,F_cule de ma¥s ,F_cule de ma¥s ,5960,1
97,Fenouil ,"Fenouil, Fenouille",5962,1
132,Fenouil moulu biologique,Fenouil moulu biologique,5963,1
83,Fenouille biologique,"Fenouille biologique, Fenouil biologique, Fenouille bio, Fenouil bio",5964,1
74,Fenouille en grains,Fenouille en grains,5965,1
74,Fenouille moulu,Fenouille moulu,5966,1
132,Fenugrec biologique,Fenugrec biologique,5967,1
152,Fesse de porc ,Fesse de porc,5968,1
13,Festin hawa¥en,Festin hawa¥en,5974,1
80,Feta Cube l_ger,Feta Cube l_ger,5975,1
80,Feta _mi_tt_ et l_ger,Feta _mi_tt_ et l_ger,5976,1
129,Fettuccine Biologique ,Fettuccine Biologique ,5977,1
171,Fettuccine carbonara et bacon,Fettuccine carbonara et bacon,5978,1
2,Fettuccine Konjac sans gluten,Fettuccine Konjac sans gluten,5979,1
170,Fettuccine sans gluten,Fettuccine sans gluten,5980,1
2,Fettuchini Konjac biologique ,Fettuchini Konjac biologique ,5981,1
160,Fettucine sans gluten surgel_,Fettucine sans gluten surgel_,5982,1
174,Feuille de cuisson parchminum,Feuille de cuisson parchminum,5983,1
74,Feuille de laurier ,"Feuille de laurier, Feuilles de laurier",5984,1
97,Feuille de mais s_ch_,"Feuille de mais s_ch_, Feuilles de mais s_ch_s",5986,1
185,Feuille de riz ,Feuille de riz ,5987,1
185,Feuille de soya aux crevettes,Feuille de soya aux crevettes ,5989,1
185,Feuilles d'algues ,Feuilles d'algues ,5991,1
20,Feuilles d'algues grill_es,Feuilles d'algues grill_es,5992,1
97,Feuilles d'aloe vera ,"Feuilles d'aloe vera, Feuille d'aloe vera",5993,1
174,Feuilles de cuisson pour la cuisine,Feuilles de cuisson pour la cuisine,5994,1
176,Feuilles de laurier ,"Feuilles de laurier, Feuille de laurier ",5995,1
132,Feuilles de laurier biologiques,"Feuilles de laurier biologiques, Feuilles de laurier s_lect biologiques",5996,1
69,Feuilles de päte phyllo surgel_es,Feuilles de päte phyllo,5998,1
185,feuilles de soya ,feuilles de soya ,5999,1
20,Feuilles de vigne farcies,Feuilles de vigne farcies,6000,1
156,Feuilles renforceur tissu homme ,Feuilles renforceur tissu homme ,6002,1
197,Feuillet_ de porcelet de lait,Feuillet_ de porcelet,6003,1
127,Feuillet_ r_frig_r_ ,Feuillet_ r_frig_r_,6004,1
59,feve en gele ,feve en gele,6012,1
140,Fves au Lard ,Fves au Lard ,6013,1
99,Fves blanches navy,Fves navy,6017,1
99,Fves de Soya ,"Fves de Soya, Fve de Soya",6018,1
162,Fves de soya grill_es ,"Fves de Soya grill_es, Fve de Soya grill_e",6021,1
106,Fves germ_es,"Fves germ_es, Fve germ_e",6025,1
20,Fves gourganes,"Fves gourganes, Fve gourgane",6027,1
99,Fves m_lang_es pour salade,Fves m_lang_es pour salade,6028,1
108,Fves noires ,Fves noires ,6029,1
97,fves panier mixtes,"fves panier mixtes, Panier fves jaunes, Panier fves jaunes, Panier de fves jaunes, Panier de fves jaunes",6030,1
99,Fves petites et rouges,"Fves petites rouges, Fves rouges petites, Fve petite rouge, Fve rouge petite",6031,1
20,Fves pois chiches libanais,Fves pois chiches libanais,6032,1
171,Fves r_frig_r_es v_g_tariennes,Fves r_frig_r_es v_g_tariennes,6033,1
108,Fves rouges ,Fves rouges ,6034,1
162,Figues ,"Figues, Figue",6035,4
162,Figues lerida sch_e,"Figues s_ch_e, Figue s_ch_e, Figues s_ch_es, Figues sch_e, Figues sch_es, Figues lerida sch_e",6041,1
3,Filet d'agneau ,Filet d'agneau,6045,1
146,Filet d'aiglefin ,"Filet d'aiglefin, Filets d'aiglefin",6046,1
143,Filet d'aiglefin grill_,Filet d'aiglefin grill_,6050,1
143,Filet d'aiglefin pan_,"Filet d'aiglefin pan_, Filet d'aiglefin pan_s",6051,1
144,Filet de barramundi ,Filet de barramundi ,6053,1
144,Filet de baudroie frais,Filet de baudroie frais,6055,1
27,Filet de boeuf ,Filet de bìuf,6056,1
144,Filet de brochet ,Filet de brochet ,6057,1
171,Filet de dinde ,Filet de dinde ,6058,1
144,Filet de dor_ ,Filet de dor_,6059,1
144,Filet de fl_tan ,Filet de fl_tan ,6062,1
144,Filet de goberge de l'atlantique,Filet de goberge de l'atlantique,6064,1
145,Filet de hareng fum_,Filet de hareng fum_,6065,1
144,Filet de loup de mer ,Filet de loup de mer ,6066,1
144,Filet de mahi mahi ,Filet de mahi mahi ,6067,1
144,FILETS de HIGH LINER,"FILETS PRISE DU JOUR HIGH LINER, FILETS de HIGH LINER",6068,1
144,Filet de mahi mahi frais,Filet de mahi mahi frais,6069,1
144,Filet de maquereau ,Filet de maquereau ,6070,1
145,Filet de maquereau fum_,Filet de maquereau fum_,6071,1
144,Filet de merluche ,Filet de merluche ,6072,1
144,Filet de m_rou ,Filet de m_rou ,6073,1
144,Filet de morue ,Filet de morue,6074,1
144,Filet de pangasius ,Filet de pangasius ,6082,1
146,Filet de perchaude ,Filet de perchaude,6085,1
144,Filet de perche du nil ,Filet de perche du nil ,6086,1
144,Filet de perroquet ,Filet de perroquet ,6087,1
160,Filet de poisson V_g_tarien,Filet de poisson V_g_tarien,6088,1
73,Filet de poitrine de dindon ,Filet de poitrine de dindon ,6089,1
153,Filet de poitrine de poulet ,Filet de poitrine de poulet ,6090,1
196,Filet de poitrine de poulet pan_s surgel_es,Filet de poitrine de poulet pan_s surgel_es,6091,1
152,Filet de porc ,Filet de porc ,6092,1
196,Filet de poulet pan_ surgel_,Filet de poulet pan_ surgel_,6127,1
144,Filet de saumon ,Filet de saumon,6128,1
144,Filet de s_baste ,Filet de s_baste,6162,1
141,Filet de solde ,Filet de solde,6164,1
143,Filet de sole ,"Filet de sole, Filet de soles",6166,1
144,Filet de tilapia ,"Filet de tilapia, Filets de tilapia",6174,1
144,Filet de truite ,"Filet de truite, FILETS DE TRUITE ",6183,1
144,Filet de turbot ,Filet de turbot ,6193,1
193,Filet de veau de lait,Filet de veau de lait,6196,1
144,Filet de vivaneau frais,Filet de vivaneau frais,6197,1
144,Filet d'omble de l'arctique,Filet d'omble de l'arctique,6198,1
195,Filet mignon de cheval ,Filet mignon de cheval ,6199,1
143,Filet poisson pan_e smart crunchy,Filet poisson pan_e smart crunchy,6200,1
196,Filet poitrine de poulet ,Filet poitrine de poulet ,6201,1
